Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
601390,中国中铁,土木工程建筑业,E48,2014-23,06/06/2014,0,4196,14841,,,,,103,42,26,35,132016,155
601390,中国中铁,土木工程建筑业,E48,2014-24,13/06/2014,0.019531,5174,17339,,,,,167,55,52,60,199734,254
601390,中国中铁,土木工程建筑业,E48,2014-25,20/06/2014,-0.019157,6017,18712,,,,,141,65,34,42,218543,202
601390,中国中铁,土木工程建筑业,E48,2014-26,27/06/2014,0,5115,16928,,,,,169,64,47,58,242017,345
601390,中国中铁,土木工程建筑业,E48,2014-27,04/07/2014,0.007813,5279,17831,,,,,171,60,52,59,260291,416
601390,中国中铁,土木工程建筑业,E48,2014-28,11/07/2014,0.027132,6329,19745,,,,,120,57,23,40,260235,439
601390,中国中铁,土木工程建筑业,E48,2014-29,18/07/2014,0.018868,7024,22365,,,,,115,53,29,33,243939,304
601390,中国中铁,土木工程建筑业,E48,2014-30,25/07/2014,0.040741,7934,24250,,,,,127,52,24,51,372517,491
601390,中国中铁,土木工程建筑业,E48,2014-31,01/08/2014,0.017794,8878,26490,,,,,206,86,38,82,458110,723
601390,中国中铁,土木工程建筑业,E48,2014-32,08/08/2014,0.023077,9249,26787,23,54,3,111,225,101,51,73,486594,823
601390,中国中铁,土木工程建筑业,E48,2014-33,15/08/2014,0.01049,8353,24083,,,,,160,64,33,63,308038,531
601390,中国中铁,土木工程建筑业,E48,2014-34,22/08/2014,-0.013841,7727,22665,,,,,177,48,64,65,312571,399
601390,中国中铁,土木工程建筑业,E48,2014-35,29/08/2014,-0.014035,7233,22335,,,,,165,60,41,64,387447,501
601390,中国中铁,土木工程建筑业,E48,2014-36,05/09/2014,0.042705,8347,24645,104,63,15,351,187,80,34,73,364585,419
601390,中国中铁,土木工程建筑业,E48,2014-37,12/09/2014,0.006826,7197,21602,,,,,179,72,39,68,335340,515
601390,中国中铁,土木工程建筑业,E48,2014-38,19/09/2014,0.040678,10196,29789,,,,,394,139,84,171,782472,973
601390,中国中铁,土木工程建筑业,E48,2014-39,26/09/2014,0.003257,9399,28596,,,,,322,112,74,136,604685,794
601390,中国中铁,土木工程建筑业,E48,2014-40,30/09/2014,0.016234,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2014-41,10/10/2014,-0.003195,6690,21537,,,,,229,82,63,84,463344,533
601390,中国中铁,土木工程建筑业,E48,2014-42,17/10/2014,0.038462,11206,36278,,,,,459,160,98,201,865456,1179
601390,中国中铁,土木工程建筑业,E48,2014-43,24/10/2014,-0.015432,10989,32821,,,,,328,116,71,141,588304,827
601390,中国中铁,土木工程建筑业,E48,2014-44,31/10/2014,0.297806,19762,72479,97,138,13,359,1541,609,279,653,3752274,3623
601390,中国中铁,土木工程建筑业,E48,2014-45,07/11/2014,0.019324,23739,88577,,,,,1564,608,285,671,4034817,3204
601390,中国中铁,土木工程建筑业,E48,2014-46,14/11/2014,0.009479,20388,73310,,,,,889,360,189,340,1458433,1869
601390,中国中铁,土木工程建筑业,E48,2014-47,21/11/2014,0.035211,19254,67113,,,,,1033,430,223,380,1490804,2033
601390,中国中铁,土木工程建筑业,E48,2014-48,28/11/2014,0.154195,26734,97449,16,28,1,46,1252,477,263,512,1886940,3027
601390,中国中铁,土木工程建筑业,E48,2014-49,05/12/2014,-0.035363,26691,100879,,,,,1299,391,407,501,1885243,2223
601390,中国中铁,土木工程建筑业,E48,2014-50,12/12/2014,0.364562,40941,169973,,,,,1795,632,351,812,4926781,10227
601390,中国中铁,土木工程建筑业,E48,2014-51,19/12/2014,0.361194,58796,258368,17,4,4,79,2903,1064,550,1289,5009476,5668
601390,中国中铁,土木工程建筑业,E48,2014-52,26/12/2014,0.001096,68125,314560,,,,,3703,1312,817,1574,5697809,8120
601390,中国中铁,土木工程建筑业,E48,2014-53,31/12/2014,0.01862,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2015-02,09/01/2015,-0.072043,52981,228281,,,,,2197,701,572,924,3522921,4169
601390,中国中铁,土木工程建筑业,E48,2015-03,16/01/2015,-0.012746,40582,170484,,,,,2022,629,529,864,3129661,4830
601390,中国中铁,土木工程建筑业,E48,2015-04,23/01/2015,-0.048122,38434,159718,,,,,1441,426,377,638,2287929,2388
601390,中国中铁,土木工程建筑业,E48,2015-05,30/01/2015,0.003699,39700,155223,,,,,2197,599,596,1002,5401779,6628
601390,中国中铁,土木工程建筑业,E48,2015-07,13/02/2015,0.039312,33096,150821,23,102,12,173,2605,699,658,1248,5345189,6421
601390,中国中铁,土木工程建筑业,E48,2015-08,17/02/2015,-0.013002,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2015-09,27/02/2015,0.027545,23407,89891,,,,,1478,312,432,734,2358307,2741
601390,中国中铁,土木工程建筑业,E48,2015-10,06/03/2015,-0.04662,34854,137569,,,,,2295,584,667,1044,5179918,8979
601390,中国中铁,土木工程建筑业,E48,2015-11,13/03/2015,0.01956,29810,122677,,,,,1656,461,452,743,2631195,2891
601390,中国中铁,土木工程建筑业,E48,2015-12,20/03/2015,0.23741,56732,268495,,,,,3417,1111,728,1578,8956832,16352
601390,中国中铁,土木工程建筑业,E48,2015-13,27/03/2015,0.213178,97237,552458,,,,,5854,1955,1221,2678,15321391,24960
601390,中国中铁,土木工程建筑业,E48,2015-14,03/04/2015,0.007987,84234,440200,32,69,7,132,4817,1502,1130,2185,14114612,20881
601390,中国中铁,土木工程建筑业,E48,2015-15,10/04/2015,0.006339,64677,337507,28,1,5,60,3402,1031,783,1588,10172362,13164
601390,中国中铁,土木工程建筑业,E48,2015-16,17/04/2015,0.417323,124243,794344,,,,,8474,2426,1951,4097,25306358,31643
601390,中国中铁,土木工程建筑业,E48,2015-17,24/04/2015,0.071111,149623,1093563,,,,,11975,3693,2894,5388,25320412,37737
601390,中国中铁,土木工程建筑业,E48,2015-18,30/04/2015,0.10529,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2015-19,08/05/2015,-0.085406,117639,870381,23,29,2,76,9773,2443,2878,4452,15615221,29021
601390,中国中铁,土木工程建筑业,E48,2015-20,15/05/2015,0.031811,107246,811277,,,,,6840,2019,1538,3283,11774191,22482
601390,中国中铁,土木工程建筑业,E48,2015-21,22/05/2015,-0.002984,85373,674311,,,,,5830,1529,1590,2711,8902841,14304
601390,中国中铁,土木工程建筑业,E48,2015-22,29/05/2015,-0.106733,86307,727677,,,,,6062,1458,1715,2889,22588776,22646
601390,中国中铁,土木工程建筑业,E48,2015-23,05/06/2015,0.264098,91266,738123,,,,,6354,1854,1454,3046,12138008,19891
601390,中国中铁,土木工程建筑业,E48,2015-24,12/06/2015,-0.150265,104960,899381,,,,,7309,1651,2389,3269,13358932,20324
601390,中国中铁,土木工程建筑业,E48,2015-25,19/06/2015,-0.217641,76106,656995,,,,,6114,1251,2085,2778,9876130,21581
601390,中国中铁,土木工程建筑业,E48,2015-26,26/06/2015,-0.081388,54019,441656,,,,,2481,644,692,1145,4303951,6542
601390,中国中铁,土木工程建筑业,E48,2015-27,03/07/2015,-0.221496,71848,571120,,,,,3536,772,1106,1658,4848550,8324
601390,中国中铁,土木工程建筑业,E48,2015-28,10/07/2015,0.396455,76335,630713,,,,,2395,680,603,1112,3402690,4256
601390,中国中铁,土木工程建筑业,E48,2015-29,17/07/2015,-0.042084,60142,452618,,,,,2031,526,618,887,3497066,4992
601390,中国中铁,土木工程建筑业,E48,2015-30,24/07/2015,0.039749,58203,401785,,,,,2328,676,499,1153,5021155,5743
601390,中国中铁,土木工程建筑业,E48,2015-31,31/07/2015,-0.118712,42393,286435,,,,,1672,415,488,769,2321968,2949
601390,中国中铁,土木工程建筑业,E48,2015-32,07/08/2015,0.019787,37847,238897,,,,,1500,357,450,693,2613081,3934
601390,中国中铁,土木工程建筑业,E48,2015-33,14/08/2015,0.127612,44586,275593,,,,,1316,382,338,596,2947455,3355
601390,中国中铁,土木工程建筑业,E48,2015-34,21/08/2015,-0.179351,35193,208461,,,,,1051,228,346,477,1891853,2443
601390,中国中铁,土木工程建筑业,E48,2015-35,28/08/2015,-0.118548,31218,210479,,,,,1194,257,376,561,3686687,8446
601390,中国中铁,土木工程建筑业,E48,2015-36,02/09/2015,0.1043,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2015-37,11/09/2015,-0.07208,25373,154745,,,,,975,232,292,451,1952059,2775
601390,中国中铁,土木工程建筑业,E48,2015-39,25/09/2015,0.022321,28493,168812,21,35,14,125,1282,318,355,609,2515628,2714
601390,中国中铁,土木工程建筑业,E48,2015-40,30/09/2015,-0.044541,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2015-41,09/10/2015,0.031993,10023,51891,,,,,317,73,85,159,723434,830
601390,中国中铁,土木工程建筑业,E48,2015-42,16/10/2015,0.091231,22708,120108,,,,,798,229,214,355,1174957,1544
601390,中国中铁,土木工程建筑业,E48,2015-43,23/10/2015,0.046266,29989,181552,,,,,1632,434,425,773,2725133,2920
601390,中国中铁,土木工程建筑业,E48,2015-44,30/10/2015,-0.044996,21304,115991,,,,,1121,239,388,494,1098509,1513
601390,中国中铁,土木工程建筑业,E48,2015-45,06/11/2015,0.081235,22726,120678,80,47,38,268,1151,321,308,522,1409240,2027
601390,中国中铁,土木工程建筑业,E48,2015-46,13/11/2015,-0.061608,21451,109786,,,,,1167,262,372,533,1103520,1312
601390,中国中铁,土木工程建筑业,E48,2015-47,20/11/2015,0.01281,18326,97267,,,,,925,224,291,410,978162,1221
601390,中国中铁,土木工程建筑业,E48,2015-48,27/11/2015,-0.095652,17612,95705,,,,,1160,228,384,548,982197,1196
601390,中国中铁,土木工程建筑业,E48,2015-49,04/12/2015,0.017483,16534,88186,,,,,1051,269,304,478,1116791,1674
601390,中国中铁,土木工程建筑业,E48,2015-50,11/12/2015,-0.071306,15048,76938,,,,,1195,222,439,534,1802902,1689
601390,中国中铁,土木工程建筑业,E48,2015-51,18/12/2015,0.051804,15706,80629,,,,,1035,264,281,490,1921644,2113
601390,中国中铁,土木工程建筑业,E48,2015-52,25/12/2015,-0.021988,15591,75527,,,,,1229,235,390,604,1536017,1628
601390,中国中铁,土木工程建筑业,E48,2015-53,31/12/2015,-0.017986,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2016-02,08/01/2016,-0.148352,14529,76040,,,,,746,149,235,362,1665058,1200
601390,中国中铁,土木工程建筑业,E48,2016-03,15/01/2016,-0.097849,14572,75552,,,,,774,151,267,356,1694139,1113
601390,中国中铁,土木工程建筑业,E48,2016-04,22/01/2016,0.058403,15197,80325,,,,,624,144,179,301,1379735,1185
601390,中国中铁,土木工程建筑业,E48,2016-05,29/01/2016,-0.103604,13707,68781,,,,,692,146,211,335,2006165,1073
601390,中国中铁,土木工程建筑业,E48,2016-06,05/02/2016,-0.028894,11132,52638,,,,,357,57,120,180,1155303,423
601390,中国中铁,土木工程建筑业,E48,2016-08,19/02/2016,0.031048,11815,49421,,,,,315,52,99,164,705831,375
601390,中国中铁,土木工程建筑业,E48,2016-09,26/02/2016,-0.053952,12231,55331,,,,,293,69,87,137,585723,264
601390,中国中铁,土木工程建筑业,E48,2016-10,04/03/2016,0.054377,11448,55590,,,,,325,68,95,162,997203,434
601390,中国中铁,土木工程建筑业,E48,2016-11,11/03/2016,-0.002516,10967,53310,,,,,315,91,79,145,867701,339
601390,中国中铁,土木工程建筑业,E48,2016-12,18/03/2016,0.032787,10334,51129,,,,,478,99,138,241,961277,905
601390,中国中铁,土木工程建筑业,E48,2016-13,25/03/2016,-0.007326,10947,57244,,,,,421,93,130,198,786844,447
601390,中国中铁,土木工程建筑业,E48,2016-14,01/04/2016,0.00984,9655,46331,,,,,368,86,103,179,1231474,434
601390,中国中铁,土木工程建筑业,E48,2016-15,08/04/2016,-0.029233,8361,40244,,,,,320,73,83,164,947864,451
601390,中国中铁,土木工程建筑业,E48,2016-16,15/04/2016,0.027604,9056,45098,,,,,391,87,119,185,956217,551
601390,中国中铁,土木工程建筑业,E48,2016-17,22/04/2016,-0.062271,8058,36993,,,,,398,87,123,188,929721,475
601390,中国中铁,土木工程建筑业,E48,2016-18,29/04/2016,-0.026042,7735,35610,,,,,1809,841,101,867,847820,327
601390,中国中铁,土木工程建筑业,E48,2016-19,06/05/2016,-0.014706,6769,32859,,,,,1309,507,78,724,566128,261
601390,中国中铁,土木工程建筑业,E48,2016-20,13/05/2016,-0.033921,7886,37741,,,,,927,207,97,623,609940,667
601390,中国中铁,土木工程建筑业,E48,2016-21,20/05/2016,-0.007022,7435,35336,,,,,1017,136,149,732,793251,456
601390,中国中铁,土木工程建筑业,E48,2016-22,27/05/2016,-0.016973,7182,33232,,,,,882,128,211,543,1076290,478
601390,中国中铁,土木工程建筑业,E48,2016-23,03/06/2016,0.034532,8283,38695,,,,,786,97,86,603,684207,528
601390,中国中铁,土木工程建筑业,E48,2016-24,08/06/2016,-0.015299,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2016-25,17/06/2016,-0.04661,7855,34539,,,,,458,102,127,229,838170,570
601390,中国中铁,土木工程建筑业,E48,2016-26,24/06/2016,-0.023704,7811,31969,,,,,416,82,128,206,659362,393
601390,中国中铁,土木工程建筑业,E48,2016-27,01/07/2016,0.051593,8380,40735,,,,,490,131,111,248,470868,503
601390,中国中铁,土木工程建筑业,E48,2016-28,08/07/2016,0.008658,8392,40188,,,,,279,74,71,134,265539,191
601390,中国中铁,土木工程建筑业,E48,2016-29,15/07/2016,0.011445,8169,38936,,,,,288,64,71,153,342631,638
601390,中国中铁,土木工程建筑业,E48,2016-30,22/07/2016,-0.019802,8615,37241,,,,,281,70,66,145,325664,407
601390,中国中铁,土木工程建筑业,E48,2016-31,29/07/2016,-0.012987,8604,36284,,,,,263,65,69,129,336293,270
601390,中国中铁,土木工程建筑业,E48,2016-32,05/08/2016,-0.004386,8216,34528,,,,,230,53,61,116,254528,219
601390,中国中铁,土木工程建筑业,E48,2016-33,12/08/2016,0.036123,9064,36564,,,,,302,78,79,145,271180,238
601390,中国中铁,土木工程建筑业,E48,2016-34,19/08/2016,0.144907,11577,53728,,,,,589,172,95,322,798693,1757
601390,中国中铁,土木工程建筑业,E48,2016-35,26/08/2016,-0.06391,14313,67881,,,,,746,178,208,360,800277,1162
601390,中国中铁,土木工程建筑业,E48,2016-36,02/09/2016,0.017403,10025,46447,,,,,438,106,106,226,501276,935
601390,中国中铁,土木工程建筑业,E48,2016-37,09/09/2016,-0.001316,9394,43502,,,,,428,93,98,237,366721,626
601390,中国中铁,土木工程建筑业,E48,2016-38,14/09/2016,-0.038208,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2016-39,23/09/2016,-0.00274,7713,34449,,,,,340,62,115,163,264586,218
601390,中国中铁,土木工程建筑业,E48,2016-40,30/09/2016,-0.03022,7131,30752,,,,,314,73,91,150,225484,241
601390,中国中铁,土木工程建筑业,E48,2016-42,14/10/2016,0.110482,9081,41539,,,,,308,94,59,155,406404,298
601390,中国中铁,土木工程建筑业,E48,2016-43,21/10/2016,0.149235,15513,78604,,,,,891,340,143,408,925262,2089
601390,中国中铁,土木工程建筑业,E48,2016-44,28/10/2016,-0.076582,12863,62721,,,,,351,110,88,153,423590,535
601390,中国中铁,土木工程建筑业,E48,2016-45,04/11/2016,0.045673,11208,52632,,,,,371,133,73,165,355103,299
601390,中国中铁,土木工程建筑业,E48,2016-46,11/11/2016,0.021839,11579,54373,,,,,400,93,122,185,342942,405
601390,中国中铁,土木工程建筑业,E48,2016-47,18/11/2016,0.03712,13455,70469,,,,,403,111,80,212,455844,453
601390,中国中铁,土木工程建筑业,E48,2016-48,25/11/2016,0.02603,11774,59823,,,,,428,130,91,207,427043,523
601390,中国中铁,土木工程建筑业,E48,2016-49,02/12/2016,0.052854,14944,87885,,,,,630,203,131,296,1171356,829
601390,中国中铁,土木工程建筑业,E48,2016-50,09/12/2016,-0.085341,11999,64653,,,,,478,125,134,219,477601,398
601390,中国中铁,土木工程建筑业,E48,2016-51,16/12/2016,-0.063666,9804,51263,,,,,343,66,123,154,322815,400
601390,中国中铁,土木工程建筑业,E48,2016-52,23/12/2016,0.030481,9515,46335,,,,,232,86,52,94,255401,340
601390,中国中铁,土木工程建筑业,E48,2016-53,30/12/2016,0.007964,8652,41906,,,,,243,96,52,95,210865,305
601398,工商银行,货币金融服务,J66,2014-01,03/01/2014,-0.005587,2501,439852,,,,,142,42,37,63,361463,378
601398,工商银行,货币金融服务,J66,2014-02,10/01/2014,-0.008427,6020,952686,,,,,304,76,101,127,360896,567
601398,工商银行,货币金融服务,J66,2014-03,17/01/2014,-0.033994,6764,979943,,,,,698,191,226,281,868820,1342
601398,工商银行,货币金融服务,J66,2014-04,24/01/2014,-0.002933,6512,939885,,,,,352,112,98,142,614977,878
601398,工商银行,货币金融服务,J66,2014-05,30/01/2014,0.002941,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2014-06,07/02/2014,-0.002933,2579,380451,,,,,84,31,28,25,139493,140
601398,工商银行,货币金融服务,J66,2014-07,14/02/2014,0.008824,7722,680474,,,,,210,68,38,104,262717,410
601398,工商银行,货币金融服务,J66,2014-08,21/02/2014,0.002915,7638,778338,,,,,200,66,47,87,250381,368
601398,工商银行,货币金融服务,J66,2014-09,28/02/2014,-0.02907,6813,692456,,,,,244,77,74,93,271098,260
601398,工商银行,货币金融服务,J66,2014-10,07/03/2014,-0.002994,6578,630213,,,,,205,74,49,82,248916,344
601398,工商银行,货币金融服务,J66,2014-11,14/03/2014,-0.027027,7967,668290,,,,,307,85,102,120,335263,378
601398,工商银行,货币金融服务,J66,2014-12,21/03/2014,0.030864,6801,653463,,,,,225,89,46,90,300202,344
601398,工商银行,货币金融服务,J66,2014-13,28/03/2014,0.035928,8754,828853,180,167,86,708,274,98,40,136,541681,464
601398,工商银行,货币金融服务,J66,2014-14,04/04/2014,-0.008671,8093,754994,,,,,128,40,39,49,259794,388
601398,工商银行,货币金融服务,J66,2014-15,11/04/2014,0.026239,7016,717119,,,,,97,42,14,41,134177,176
601398,工商银行,货币金融服务,J66,2014-16,18/04/2014,-0.014205,7609,746090,,,,,144,43,41,60,227283,286
601398,工商银行,货币金融服务,J66,2014-17,25/04/2014,-0.005764,6967,889995,,,,,132,23,48,61,167647,184
601398,工商银行,货币金融服务,J66,2014-18,30/04/2014,-0.002899,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2014-19,09/05/2014,0.002907,6540,954242,,,,,111,33,35,43,159259,124
601398,工商银行,货币金融服务,J66,2014-20,16/05/2014,0.008696,7157,845354,,,,,124,36,39,49,193439,277
601398,工商银行,货币金融服务,J66,2014-21,23/05/2014,0.011494,6726,747200,,,,,111,42,21,48,352283,502
601398,工商银行,货币金融服务,J66,2014-22,30/05/2014,0.011364,7008,698525,,,,,110,35,28,47,166032,165
601398,工商银行,货币金融服务,J66,2014-23,06/06/2014,0.014045,6672,615211,,,,,144,58,26,60,409123,492
601398,工商银行,货币金融服务,J66,2014-24,13/06/2014,0.036011,8964,736620,,,,,215,81,52,82,331820,325
601398,工商银行,货币金融服务,J66,2014-25,20/06/2014,-0.007567,9168,844396,,,,,215,80,51,84,390572,668
601398,工商银行,货币金融服务,J66,2014-26,27/06/2014,-0.017391,7482,805977,,,,,126,47,28,51,259357,196
601398,工商银行,货币金融服务,J66,2014-27,04/07/2014,0.00885,6809,838413,,,,,81,36,13,32,159739,90
601398,工商银行,货币金融服务,J66,2014-28,11/07/2014,0.005848,6838,793659,,,,,84,35,10,39,181420,65
601398,工商银行,货币金融服务,J66,2014-29,18/07/2014,0.002907,6387,820620,,,,,60,26,14,20,157195,88
601398,工商银行,货币金融服务,J66,2014-30,25/07/2014,0.02029,6952,749277,,,,,98,40,21,37,271862,116
601398,工商银行,货币金融服务,J66,2014-31,01/08/2014,0.019886,8762,714517,26,112,10,354,139,66,21,52,292999,103
601398,工商银行,货币金融服务,J66,2014-32,08/08/2014,-0.022284,7714,691530,,,,,132,39,26,67,324604,275
601398,工商银行,货币金融服务,J66,2014-33,15/08/2014,0.002849,7405,756341,,,,,97,45,8,44,236604,175
601398,工商银行,货币金融服务,J66,2014-34,22/08/2014,-0.002841,6917,680083,,,,,93,36,18,39,188031,129
601398,工商银行,货币金融服务,J66,2014-35,29/08/2014,-0.014245,6296,742455,195,112,66,604,158,49,29,80,494512,276
601398,工商银行,货币金融服务,J66,2014-36,05/09/2014,0.043353,7521,668741,,,,,168,76,20,72,426239,225
601398,工商银行,货币金融服务,J66,2014-37,12/09/2014,-0.01108,6281,701823,,,,,124,48,17,59,463954,230
601398,工商银行,货币金融服务,J66,2014-38,19/09/2014,-0.002801,7296,817382,,,,,123,56,19,48,340584,88
601398,工商银行,货币金融服务,J66,2014-39,26/09/2014,-0.002809,7222,632278,,,,,169,62,41,66,270482,138
601398,工商银行,货币金融服务,J66,2014-40,30/09/2014,-0.005634,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2014-41,10/10/2014,-0.005666,4772,669012,,,,,92,43,15,34,154649,133
601398,工商银行,货币金融服务,J66,2014-42,17/10/2014,0.002849,6948,571512,,,,,149,48,37,64,218135,113
601398,工商银行,货币金融服务,J66,2014-43,24/10/2014,0,6349,677415,,,,,110,50,16,44,186105,90
601398,工商银行,货币金融服务,J66,2014-44,31/10/2014,0.039773,6821,575411,77,106,40,403,153,56,18,79,1005588,312
601398,工商银行,货币金融服务,J66,2014-45,07/11/2014,-0.02459,7246,522801,,,,,270,101,46,123,663601,349
601398,工商银行,货币金融服务,J66,2014-46,14/11/2014,0.058824,9424,546457,,,,,348,120,100,128,900955,602
601398,工商银行,货币金融服务,J66,2014-47,21/11/2014,-0.013228,8539,861086,,,,,323,111,61,151,746220,408
601398,工商银行,货币金融服务,J66,2014-48,28/11/2014,0.08311,10971,897221,,,,,320,134,46,140,974045,587
601398,工商银行,货币金融服务,J66,2014-49,05/12/2014,0.136139,19189,729322,,,,,620,208,108,304,1698348,1082
601398,工商银行,货币金融服务,J66,2014-50,12/12/2014,-0.082789,22641,774112,1,15,1,32,652,229,146,277,1441863,2254
601398,工商银行,货币金融服务,J66,2014-51,19/12/2014,0.047506,19990,735902,,,,,665,233,151,281,1101912,1341
601398,工商银行,货币金融服务,J66,2014-52,26/12/2014,0.047619,24561,644671,,,,,951,348,199,404,1735956,2008
601398,工商银行,货币金融服务,J66,2014-53,31/12/2014,0.054113,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2015-02,09/01/2015,0.002053,28149,813565,,,,,974,338,225,411,1387202,1766
601398,工商银行,货币金融服务,J66,2015-03,16/01/2015,0.055328,21797,583442,6,11,0,18,730,268,153,309,1289522,2058
601398,工商银行,货币金融服务,J66,2015-04,23/01/2015,-0.03301,23965,643282,,,,,1026,356,248,422,2036564,14081
601398,工商银行,货币金融服务,J66,2015-05,30/01/2015,-0.088353,20695,666061,,,,,1047,271,288,488,1560890,2960
601398,工商银行,货币金融服务,J66,2015-06,06/02/2015,-0.052863,19966,726193,,,,,1199,329,311,559,2004176,3609
601398,工商银行,货币金融服务,J66,2015-07,13/02/2015,0.032558,17358,843258,,,,,870,350,150,370,1836321,3277
601398,工商银行,货币金融服务,J66,2015-08,17/02/2015,0.011261,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2015-09,27/02/2015,0.020045,11803,617674,,,,,519,209,69,241,1131662,1167
601398,工商银行,货币金融服务,J66,2015-10,06/03/2015,-0.052402,18230,1062113,,,,,655,223,133,299,2122269,4948
601398,工商银行,货币金融服务,J66,2015-11,13/03/2015,0.052995,19471,824178,,,,,671,262,121,288,1251139,2059
601398,工商银行,货币金融服务,J66,2015-12,20/03/2015,0.032823,21316,854925,,,,,751,308,148,295,1343848,2396
601398,工商银行,货币金融服务,J66,2015-13,27/03/2015,-0.002119,23822,871385,91,61,21,302,1382,497,243,642,2346899,3616
601398,工商银行,货币金融服务,J66,2015-14,03/04/2015,0.03397,27564,914395,32,37,8,179,1036,343,212,481,1813856,2520
601398,工商银行,货币金融服务,J66,2015-15,10/04/2015,0.047228,24220,857163,,,,,774,287,142,345,1479651,2736
601398,工商银行,货币金融服务,J66,2015-16,17/04/2015,0.105882,35833,1040910,,,,,1070,384,211,475,2235940,2511
601398,工商银行,货币金融服务,J66,2015-17,24/04/2015,-0.054965,35492,1035877,,,,,1774,535,405,834,2845999,4060
601398,工商银行,货币金融服务,J66,2015-18,30/04/2015,0.015009,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2015-19,08/05/2015,-0.048059,26655,872963,23,23,9,135,1448,407,317,724,2187821,4299
601398,工商银行,货币金融服务,J66,2015-20,15/05/2015,-0.013592,23820,880734,,,,,1637,515,360,762,2109304,4515
601398,工商银行,货币金融服务,J66,2015-21,22/05/2015,0.049213,23055,926879,,,,,1100,348,258,494,1454961,2574
601398,工商银行,货币金融服务,J66,2015-22,29/05/2015,-0.04878,26737,990609,,,,,1802,493,380,929,3296251,9093
601398,工商银行,货币金融服务,J66,2015-23,05/06/2015,0.04931,26204,1009945,,,,,1445,431,345,669,1705235,2728
601398,工商银行,货币金融服务,J66,2015-24,12/06/2015,0.022556,29878,1000462,,,,,1374,434,304,636,1832725,2650
601398,工商银行,货币金融服务,J66,2015-25,19/06/2015,-0.086397,25105,980678,,,,,1580,435,429,716,1901113,2483
601398,工商银行,货币金融服务,J66,2015-26,26/06/2015,0.002012,22986,871281,,,,,1246,391,309,546,1612433,3104
601398,工商银行,货币金融服务,J66,2015-27,03/07/2015,0.066265,34159,1129484,,,,,1716,572,379,765,1776667,2922
601398,工商银行,货币金融服务,J66,2015-28,10/07/2015,0.091412,55427,1247831,,,,,2663,777,627,1259,2904328,5313
601398,工商银行,货币金融服务,J66,2015-29,17/07/2015,-0.059567,33976,1085867,,,,,2087,506,572,1009,2724113,4671
601398,工商银行,货币金融服务,J66,2015-30,24/07/2015,-0.021113,20934,967540,,,,,1570,406,472,692,1533147,2686
601398,工商银行,货币金融服务,J66,2015-31,31/07/2015,-0.052941,21038,932801,,,,,1569,387,458,724,1696433,2507
601398,工商银行,货币金融服务,J66,2015-32,07/08/2015,0.00207,15867,898688,,,,,834,215,208,411,1143908,2531
601398,工商银行,货币金融服务,J66,2015-33,14/08/2015,-0.014463,14762,949120,,,,,826,222,252,352,1121428,1176
601398,工商银行,货币金融服务,J66,2015-34,21/08/2015,-0.048218,15412,973931,,,,,1151,277,375,499,1718527,1445
601398,工商银行,货币金融服务,J66,2015-35,28/08/2015,-0.068282,20255,1010402,26,13,10,96,1126,291,336,499,2881091,2398
601398,工商银行,货币金融服务,J66,2015-36,02/09/2015,0.170213,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2015-37,11/09/2015,-0.105051,17464,989307,11,14,5,45,1749,419,504,826,1599589,3074
601398,工商银行,货币金融服务,J66,2015-38,18/09/2015,0.004515,13622,943369,,,,,1253,312,285,656,1096101,1562
601398,工商银行,货币金融服务,J66,2015-39,25/09/2015,0,10470,865868,,,,,511,125,151,235,970953,651
601398,工商银行,货币金融服务,J66,2015-40,30/09/2015,-0.029213,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2015-41,09/10/2015,0.027778,5173,684249,,,,,99,31,26,42,204616,92
601398,工商银行,货币金融服务,J66,2015-42,16/10/2015,0.013514,9268,963643,,,,,257,71,62,124,643654,3509
601398,工商银行,货币金融服务,J66,2015-43,23/10/2015,0.024444,10922,900844,,,,,837,244,195,398,1771396,1874
