Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G,GB_emotion,Analyst_emotion
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-21,20/05/2016,-0.014965,4908.0,14607.0,,,,,834.0,109.0,93.0,632.0,696272.0,394.0,0.28489208633093527,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-22,27/05/2016,-0.02115,4497.0,13203.0,,,,,634.0,94.0,153.0,387.0,705416.0,502.0,-0.46230283911671927,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-23,03/06/2016,0.054474,5228.0,15329.0,,,,,692.0,92.0,70.0,530.0,805685.0,457.0,0.32514450867052025,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-24,08/06/2016,0.001154,,,,,,,,,,,,,,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-25,17/06/2016,-0.025079,5219.0,16693.0,,,,,252.0,69.0,66.0,117.0,695771.0,418.0,0.175,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-26,24/06/2016,0.007983,4821.0,13899.0,,,,,228.0,60.0,53.0,115.0,526222.0,396.0,0.24342105263157895,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-27,01/07/2016,0.042534,5220.0,16404.0,,,,,225.0,62.0,57.0,106.0,305944.0,374.0,0.20800000000000005,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-28,08/07/2016,0.084693,7052.0,24735.0,,,,,286.0,118.0,63.0,105.0,389415.0,341.0,0.6870629370629371,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-29,15/07/2016,-0.003891,7422.0,26105.0,,,,,288.0,65.0,96.0,127.0,315039.0,288.0,-0.4552083333333333,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-30,22/07/2016,-0.038703,5486.0,17295.0,,,,,180.0,45.0,53.0,82.0,279211.0,276.0,-0.26999999999999996,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-31,29/07/2016,-0.044614,5012.0,16427.0,,,,,184.0,56.0,50.0,78.0,321738.0,383.0,0.22500000000000003,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-32,05/08/2016,-0.013952,4590.0,13997.0,,,,,141.0,39.0,40.0,62.0,162850.0,214.0,-0.1531914893617021,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-33,12/08/2016,0.014727,4394.0,14323.0,,,,,149.0,22.0,40.0,87.0,138569.0,195.0,-0.5375838926174497,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-34,19/08/2016,0.021343,4713.0,14854.0,,,,,126.0,34.0,33.0,59.0,146803.0,109.0,0.1642857142857143,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-35,26/08/2016,0.000836,4659.0,14197.0,,,,,180.0,43.0,38.0,99.0,388669.0,245.0,0.24833333333333327,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-36,02/09/2016,0.021715,10046.0,37052.0,,,,,391.0,122.0,80.0,189.0,415851.0,718.0,0.46726342710997437,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-37,09/09/2016,-0.011172,5331.0,17045.0,,,,,170.0,40.0,43.0,87.0,135562.0,174.0,-0.20647058823529407,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-38,14/09/2016,-0.035271,,,,,,,,,,,,,,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-39,23/09/2016,-0.003713,4262.0,12349.0,,,,,91.0,35.0,15.0,41.0,88628.0,68.0,0.7945054945054945,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-40,30/09/2016,-0.016342,3816.0,11281.0,,,,,112.0,35.0,32.0,45.0,96837.0,93.0,0.20089285714285715,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-42,10/10/2016,0.020111,,,,,,,,,,,,,,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-46,11/11/2016,0.016571,6348.0,20426.0,,,,,428.0,101.0,122.0,205.0,723781.0,635.0,-0.2908878504672897,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-47,18/11/2016,-0.026419,5131.0,15633.0,,,,,213.0,44.0,64.0,105.0,228630.0,242.0,-0.4295774647887324,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-48,25/11/2016,0.001443,4454.0,14320.0,,,,,170.0,44.0,50.0,76.0,133091.0,169.0,-0.24,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-49,02/12/2016,-0.007783,4443.0,14128.0,,,,,94.0,26.0,28.0,40.0,146673.0,149.0,-0.19148936170212766,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-50,09/12/2016,-0.036026,4478.0,13528.0,,,,,221.0,52.0,60.0,109.0,208020.0,247.0,-0.2565610859728506,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-51,16/12/2016,0.007535,4734.0,15052.0,,,,,155.0,44.0,45.0,66.0,166149.0,192.0,-0.14709677419354836,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-52,23/12/2016,-0.011068,4220.0,12518.0,,,,,178.0,48.0,32.0,98.0,200769.0,279.0,0.43483146067415734,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-53,30/12/2016,-0.009679,3841.0,11842.0,,,,,150.0,39.0,28.0,83.0,176511.0,246.0,0.38600000000000007,
600958,东方证券,资本市场服务,J67,2015-13,27/03/2015,,13332.0,78131.0,51.0,118.0,12.0,184.0,839.0,282.0,197.0,360.0,3960969.0,2986.0,0.432657926102503,0.2397007317513813
600958,东方证券,资本市场服务,J67,2015-14,03/04/2015,0.298959,20958.0,107718.0,,,,,2415.0,866.0,489.0,1060.0,8029596.0,7210.0,0.6,
600958,东方证券,资本市场服务,J67,2015-15,10/04/2015,0.185361,21866.0,123605.0,,,,,2384.0,791.0,489.0,1104.0,9013219.0,8148.0,0.5189597315436241,
600958,东方证券,资本市场服务,J67,2015-16,17/04/2015,-0.030722,19149.0,112609.0,,,,,2866.0,795.0,713.0,1358.0,7068222.0,7767.0,0.22798325191905097,
600958,东方证券,资本市场服务,J67,2015-17,24/04/2015,-0.000951,18327.0,104143.0,,,,,2726.0,808.0,666.0,1252.0,7798507.0,8844.0,0.294057226705796,
600958,东方证券,资本市场服务,J67,2015-18,30/04/2015,0.03014,,,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2015-19,08/05/2015,-0.071143,13925.0,61485.0,,,,,1684.0,427.0,503.0,754.0,3980340.0,4183.0,-0.2697149643705464,
600958,东方证券,资本市场服务,J67,2015-20,15/05/2015,-0.014257,13633.0,60536.0,,,,,1396.0,344.0,396.0,656.0,6693692.0,5874.0,-0.25272206303724926,
600958,东方证券,资本市场服务,J67,2015-21,22/05/2015,0.323915,19891.0,97578.0,,,,,2255.0,804.0,441.0,1010.0,7715233.0,7730.0,0.6172949002217295,
600958,东方证券,资本市场服务,J67,2015-22,29/05/2015,-0.081047,24082.0,131704.0,,,,,2211.0,639.0,626.0,946.0,7798479.0,7154.0,0.14599728629579384,
600958,东方证券,资本市场服务,J67,2015-23,05/06/2015,0.077689,18436.0,95317.0,,,,,1408.0,437.0,317.0,654.0,3945991.0,2947.0,0.39502840909090914,
600958,东方证券,资本市场服务,J67,2015-24,12/06/2015,0.006157,17222.0,79013.0,,,,,1138.0,358.0,279.0,501.0,3807011.0,2614.0,0.3403339191564147,
600958,东方证券,资本市场服务,J67,2015-25,19/06/2015,-0.163947,14524.0,65898.0,,,,,990.0,264.0,264.0,462.0,2985091.0,2175.0,0.04666666666666671,
600958,东方证券,资本市场服务,J67,2015-26,26/06/2015,-0.118024,10756.0,48483.0,,,,,936.0,244.0,332.0,360.0,2664960.0,2185.0,-0.3974358974358974,
600958,东方证券,资本市场服务,J67,2015-27,03/07/2015,-0.15537,12647.0,60821.0,,,,,766.0,191.0,218.0,357.0,2167553.0,1977.0,-0.2455613577023499,
600958,东方证券,资本市场服务,J67,2015-28,10/07/2015,0.154321,11777.0,59415.0,,,,,705.0,195.0,168.0,342.0,4842543.0,5189.0,0.26042553191489365,
600958,东方证券,资本市场服务,J67,2015-29,17/07/2015,-0.049911,10502.0,47663.0,,,,,548.0,130.0,154.0,264.0,1730493.0,1188.0,-0.27591240875912404,
600958,东方证券,资本市场服务,J67,2015-30,24/07/2015,-0.031144,9142.0,37949.0,,,,,537.0,145.0,145.0,247.0,1244864.0,1081.0,0.04599627560521413,
600958,东方证券,资本市场服务,J67,2015-31,31/07/2015,-0.071263,9291.0,35520.0,,,,,606.0,129.0,187.0,290.0,1321337.0,2071.0,-0.4306930693069307,
600958,东方证券,资本市场服务,J67,2015-32,07/08/2015,-0.025438,7870.0,28129.0,,,,,377.0,71.0,123.0,183.0,1388879.0,917.0,-0.5594164456233421,
600958,东方证券,资本市场服务,J67,2015-33,14/08/2015,0.058622,7734.0,29284.0,,,,,396.0,100.0,117.0,179.0,927690.0,531.0,-0.26439393939393935,
600958,东方证券,资本市场服务,J67,2015-34,21/08/2015,-0.195635,7607.0,27542.0,,,,,350.0,65.0,131.0,154.0,954695.0,530.0,-0.6977142857142857,
600958,东方证券,资本市场服务,J67,2015-35,28/08/2015,-0.107538,7163.0,26460.0,,,,,333.0,70.0,110.0,153.0,1127319.0,537.0,-0.4981981981981982,
600958,东方证券,资本市场服务,J67,2015-36,02/09/2015,-0.133446,,,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2015-37,11/09/2015,0.090968,6016.0,21500.0,,,,,135.0,39.0,41.0,55.0,645860.0,305.0,-0.16666666666666666,
600958,东方证券,资本市场服务,J67,2015-38,18/09/2015,-0.041691,4972.0,19439.0,,,,,215.0,35.0,65.0,115.0,741072.0,402.0,-0.5790697674418605,
600958,东方证券,资本市场服务,J67,2015-39,25/09/2015,0.001865,4503.0,18479.0,,,,,147.0,32.0,44.0,71.0,741118.0,807.0,-0.3897959183673469,
600958,东方证券,资本市场服务,J67,2015-40,30/09/2015,0.015509,,,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2015-41,09/10/2015,0.108125,2716.0,12402.0,,,,,100.0,37.0,15.0,48.0,429435.0,174.0,0.804,
600958,东方证券,资本市场服务,J67,2015-42,16/10/2015,0.083793,5905.0,22902.0,,,,,158.0,66.0,19.0,73.0,714596.0,290.0,1.031012658227848,
600958,东方证券,资本市场服务,J67,2015-43,23/10/2015,0.046287,5479.0,23986.0,,,,,141.0,38.0,26.0,77.0,737244.0,491.0,0.4191489361702127,
600958,东方证券,资本市场服务,J67,2015-44,30/10/2015,0.008751,5124.0,23110.0,62.0,136.0,13.0,294.0,135.0,52.0,26.0,57.0,1017602.0,576.0,0.7044444444444444,0.2742109228151659
600958,东方证券,资本市场服务,J67,2015-45,06/11/2015,0.257831,7305.0,27992.0,,,,,256.0,72.0,42.0,142.0,1672421.0,929.0,0.5179687500000001,
600958,东方证券,资本市场服务,J67,2015-46,13/11/2015,0.026923,9016.0,36127.0,,,,,429.0,125.0,109.0,195.0,1964807.0,1013.0,0.24825174825174826,
600958,东方证券,资本市场服务,J67,2015-47,20/11/2015,-0.056554,8304.0,31638.0,,,,,504.0,136.0,135.0,233.0,1807223.0,1133.0,0.1446428571428571,
600958,东方证券,资本市场服务,J67,2015-48,27/11/2015,-0.10004,7379.0,26729.0,,,,,428.0,85.0,143.0,200.0,2446421.0,1225.0,-0.5467289719626168,
600958,东方证券,资本市场服务,J67,2015-49,04/12/2015,0.011469,6463.0,24753.0,,,,,265.0,66.0,86.0,113.0,1095045.0,479.0,-0.3543396226415095,
600958,东方证券,资本市场服务,J67,2015-50,11/12/2015,-0.006106,6037.0,21693.0,,,,,249.0,57.0,88.0,104.0,703639.0,406.0,-0.49879518072289153,
600958,东方证券,资本市场服务,J67,2015-51,18/12/2015,0.098728,7306.0,26630.0,,,,,363.0,139.0,70.0,154.0,1101383.0,800.0,0.6975206611570247,
600958,东方证券,资本市场服务,J67,2015-52,25/12/2015,-0.02476,6982.0,25069.0,,,,,302.0,68.0,84.0,150.0,765862.0,461.0,-0.3079470198675497,
600958,东方证券,资本市场服务,J67,2015-53,31/12/2015,-0.046274,,,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2016-02,08/01/2016,-0.161013,4775.0,19928.0,,,,,216.0,39.0,58.0,119.0,786797.0,404.0,-0.42916666666666664,
600958,东方证券,资本市场服务,J67,2016-03,15/01/2016,-0.065507,4611.0,18933.0,,,,,136.0,45.0,29.0,62.0,739329.0,329.0,0.48970588235294116,
600958,东方证券,资本市场服务,J67,2016-04,22/01/2016,-0.004929,3755.0,16889.0,,,,,111.0,26.0,29.0,56.0,370102.0,165.0,-0.23243243243243242,
600958,东方证券,资本市场服务,J67,2016-05,29/01/2016,0.00055,4868.0,19041.0,,,,,255.0,67.0,51.0,137.0,751374.0,388.0,0.3494117647058823,
600958,东方证券,资本市场服务,J67,2016-06,05/02/2016,-0.019802,6042.0,20815.0,,,,,268.0,75.0,82.0,111.0,992531.0,645.0,-0.20261194029850751,
600958,东方证券,资本市场服务,J67,2016-08,19/02/2016,0.001684,4365.0,17089.0,,,,,131.0,26.0,46.0,59.0,390374.0,188.0,-0.5931297709923664,
600958,东方证券,资本市场服务,J67,2016-09,26/02/2016,0.023529,6208.0,21728.0,,,,,214.0,65.0,48.0,101.0,1242820.0,633.0,0.3799065420560748,
600958,东方证券,资本市场服务,J67,2016-10,04/03/2016,0.094691,6330.0,22085.0,,,,,208.0,71.0,36.0,101.0,737753.0,437.0,0.6504807692307693,
600958,东方证券,资本市场服务,J67,2016-11,11/03/2016,-0.054,5527.0,20399.0,,,,,198.0,54.0,47.0,97.0,1745119.0,286.0,0.253030303030303,
600958,东方证券,资本市场服务,J67,2016-12,18/03/2016,0.095137,5108.0,20126.0,,,,,160.0,53.0,34.0,73.0,872769.0,256.0,0.49312500000000004,
600958,东方证券,资本市场服务,J67,2016-13,25/03/2016,0.003861,7526.0,27642.0,,,,,505.0,112.0,150.0,243.0,1276149.0,1379.0,-0.37009900990099004,
600958,东方证券,资本市场服务,J67,2016-14,01/04/2016,-0.04375,5717.0,21655.0,,,,,489.0,102.0,151.0,236.0,950686.0,1418.0,-0.445398773006135,
600958,东方证券,资本市场服务,J67,2016-15,08/04/2016,-0.059326,4899.0,20712.0,,,,,534.0,100.0,181.0,253.0,1414684.0,1445.0,-0.597191011235955,
600958,东方证券,资本市场服务,J67,2016-16,15/04/2016,0.036879,6984.0,27580.0,,,,,421.0,108.0,94.0,219.0,1242611.0,1015.0,0.2558194774346793,
600958,东方证券,资本市场服务,J67,2016-17,22/04/2016,-0.043299,5217.0,21002.0,,,,,285.0,85.0,78.0,122.0,619914.0,681.0,0.20210526315789482,
600958,东方证券,资本市场服务,J67,2016-18,29/04/2016,-0.026401,4764.0,18607.0,,,,,1873.0,819.0,144.0,910.0,866663.0,648.0,1.2269087026161238,
600958,东方证券,资本市场服务,J67,2016-19,06/05/2016,-0.023796,3994.0,16286.0,,,,,1330.0,520.0,88.0,722.0,467406.0,383.0,1.1372932330827068,
600958,东方证券,资本市场服务,J67,2016-20,13/05/2016,-0.048753,3969.0,16917.0,,,,,810.0,152.0,70.0,588.0,459513.0,798.0,0.5214814814814814,
600958,东方证券,资本市场服务,J67,2016-21,20/05/2016,0.010727,3685.0,15838.0,,,,,798.0,100.0,98.0,600.0,574278.0,527.0,0.23308270676691728,
600958,东方证券,资本市场服务,J67,2016-22,27/05/2016,-0.022995,3720.0,16411.0,,,,,611.0,59.0,116.0,436.0,553721.0,796.0,-0.49394435351882154,
600958,东方证券,资本市场服务,J67,2016-23,03/06/2016,0.042245,4441.0,18698.0,,,,,811.0,70.0,117.0,624.0,532642.0,337.0,-0.4046855733662145,
600958,东方证券,资本市场服务,J67,2016-24,08/06/2016,0.020266,,,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2016-25,17/06/2016,-0.021566,3937.0,16972.0,,,,,124.0,24.0,40.0,60.0,443408.0,223.0,-0.532258064516129,
600958,东方证券,资本市场服务,J67,2016-26,24/06/2016,-0.026051,3623.0,16184.0,,,,,221.0,36.0,78.0,107.0,355413.0,192.0,-0.7153846153846154,
600958,东方证券,资本市场服务,J67,2016-27,01/07/2016,0.015805,3688.0,16329.0,,,,,330.0,73.0,107.0,150.0,260701.0,269.0,-0.44545454545454544,
600958,东方证券,资本市场服务,J67,2016-28,08/07/2016,0.046679,5275.0,19263.0,,,,,398.0,104.0,100.0,194.0,432722.0,563.0,0.17638190954773866,
600958,东方证券,资本市场服务,J67,2016-29,15/07/2016,-0.006861,4288.0,17690.0,,,,,263.0,52.0,94.0,117.0,177120.0,115.0,-0.6125475285171103,
600958,东方证券,资本市场服务,J67,2016-30,22/07/2016,-0.014968,3686.0,16637.0,,,,,204.0,48.0,43.0,113.0,175392.0,150.0,0.2397058823529412,
600958,东方证券,资本市场服务,J67,2016-31,29/07/2016,-0.037405,3743.0,15948.0,,,,,185.0,33.0,63.0,89.0,183688.0,127.0,-0.6308108108108108,
600958,东方证券,资本市场服务,J67,2016-32,05/08/2016,-0.007286,3084.0,15032.0,,,,,118.0,23.0,37.0,58.0,132613.0,71.0,-0.5033898305084745,
600958,东方证券,资本市场服务,J67,2016-33,12/08/2016,0.014679,3209.0,15028.0,,,,,163.0,28.0,45.0,90.0,84062.0,96.0,-0.4785276073619632,
600958,东方证券,资本市场服务,J67,2016-34,19/08/2016,0.020494,3929.0,16976.0,,,,,225.0,43.0,66.0,116.0,173487.0,188.0,-0.4613333333333333,
600958,东方证券,资本市场服务,J67,2016-35,26/08/2016,-0.018901,3410.0,15561.0,,,,,147.0,28.0,40.0,79.0,114769.0,90.0,-0.4061224489795919,
600958,东方证券,资本市场服务,J67,2016-36,02/09/2016,0.000602,2896.0,14384.0,,,,,103.0,29.0,34.0,40.0,89988.0,129.0,-0.2621359223300971,
600958,东方证券,资本市场服务,J67,2016-37,09/09/2016,-0.002407,2769.0,14056.0,,,,,111.0,20.0,38.0,53.0,112490.0,81.0,-0.6297297297297297,
600958,东方证券,资本市场服务,J67,2016-38,14/09/2016,-0.0193,,,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2016-39,23/09/2016,-0.00738,2401.0,13869.0,,,,,141.0,42.0,38.0,61.0,88462.0,42.0,0.21489361702127668,
600958,东方证券,资本市场服务,J67,2016-40,30/09/2016,-0.019207,2470.0,13683.0,,,,,131.0,21.0,44.0,66.0,104392.0,104.0,-0.6778625954198473,
600958,东方证券,资本市场服务,J67,2016-42,14/10/2016,0.012003,2714.0,14783.0,,,,,103.0,33.0,30.0,40.0,146586.0,109.0,0.20388349514563106,
600958,东方证券,资本市场服务,J67,2016-43,21/10/2016,-0.00437,2951.0,15186.0,,,,,137.0,28.0,25.0,84.0,125081.0,90.0,0.24963503649635038,
600958,东方证券,资本市场服务,J67,2016-44,28/10/2016,0.004389,3159.0,15445.0,,,,,183.0,32.0,56.0,95.0,183296.0,134.0,-0.5491803278688525,
600958,东方证券,资本市场服务,J67,2016-45,04/11/2016,0.007491,3409.0,15498.0,,,,,204.0,54.0,42.0,108.0,183673.0,161.0,0.33529411764705885,
600958,东方证券,资本市场服务,J67,2016-46,11/11/2016,0.027261,3825.0,16620.0,,,,,198.0,51.0,52.0,95.0,228952.0,147.0,-0.1590909090909091,
600958,东方证券,资本市场服务,J67,2016-47,18/11/2016,-0.005428,4223.0,17989.0,,,,,184.0,48.0,53.0,83.0,186985.0,212.0,-0.21684782608695655,
600958,东方证券,资本市场服务,J67,2016-48,25/11/2016,0.014554,3684.0,16562.0,,,,,179.0,46.0,30.0,103.0,127541.0,140.0,0.44078212290502794,
600958,东方证券,资本市场服务,J67,2016-49,02/12/2016,0.002391,4393.0,18439.0,,,,,275.0,85.0,57.0,133.0,341853.0,295.0,0.45054545454545447,
600958,东方证券,资本市场服务,J67,2016-50,09/12/2016,-0.040549,3497.0,16387.0,,,,,276.0,62.0,62.0,152.0,197383.0,343.0,0.0550724637681159,
600958,东方证券,资本市场服务,J67,2016-51,16/12/2016,-0.031075,3076.0,15618.0,,,,,225.0,46.0,64.0,115.0,143741.0,278.0,-0.3933333333333333,
600958,东方证券,资本市场服务,J67,2016-52,23/12/2016,-0.00898,2856.0,14682.0,,,,,206.0,37.0,47.0,122.0,95099.0,148.0,-0.3233009708737864,
600958,东方证券,资本市场服务,J67,2016-53,30/12/2016,0.005178,2450.0,13556.0,,,,,146.0,37.0,41.0,68.0,68022.0,84.0,-0.22191780821917811,
600999,招商证券,资本市场服务,J67,2014-01,03/01/2014,-0.044953,3104.0,14440.0,,,,,115.0,44.0,30.0,41.0,232711.0,271.0,0.47217391304347833,
600999,招商证券,资本市场服务,J67,2014-02,10/01/2014,-0.071016,6901.0,32625.0,,,,,284.0,95.0,71.0,118.0,405948.0,533.0,0.378169014084507,
600999,招商证券,资本市场服务,J67,2014-03,17/01/2014,0.008889,5893.0,27922.0,,,,,139.0,54.0,37.0,48.0,231876.0,278.0,0.4705035971223022,
600999,招商证券,资本市场服务,J67,2014-04,24/01/2014,0.076652,5781.0,29043.0,,,,,116.0,52.0,27.0,37.0,196316.0,238.0,0.7422413793103447,
600999,招商证券,资本市场服务,J67,2014-05,30/01/2014,-0.036007,,,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2014-06,07/02/2014,-0.00764,2308.0,16580.0,,,,,66.0,25.0,17.0,24.0,134409.0,183.0,0.4727272727272728,
600999,招商证券,资本市场服务,J67,2014-07,14/02/2014,0.034217,6756.0,39284.0,,,,,209.0,80.0,52.0,77.0,290139.0,313.0,0.5124401913875599,
600999,招商证券,资本市场服务,J67,2014-08,21/02/2014,-0.10091,7687.0,43521.0,,,,,493.0,151.0,153.0,189.0,737900.0,1003.0,-0.1271805273833671,
600999,招商证券,资本市场服务,J67,2014-09,28/02/2014,-0.00828,7285.0,39101.0,,,,,391.0,146.0,102.0,143.0,574762.0,844.0,0.44731457800511504,
600999,招商证券,资本市场服务,J67,2014-10,07/03/2014,-0.043599,7384.0,37914.0,14.0,47.0,1.0,83.0,225.0,66.0,70.0,89.0,313037.0,278.0,-0.17199999999999996,0.18849963319354843
600999,招商证券,资本市场服务,J67,2014-11,13/03/2014,-0.012609,,,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2014-12,21/03/2014,0.003929,8190.0,35413.0,,,,,386.0,111.0,122.0,153.0,535647.0,717.0,-0.20440414507772015,
600999,招商证券,资本市场服务,J67,2014-13,28/03/2014,-0.002935,7736.0,34916.0,,,,,248.0,83.0,54.0,111.0,375468.0,518.0,0.48508064516129035,
600999,招商证券,资本市场服务,J67,2014-14,04/04/2014,0.042198,7192.0,30310.0,,,,,174.0,65.0,54.0,55.0,284966.0,294.0,0.28448275862068967,
600999,招商证券,资本市场服务,J67,2014-15,11/04/2014,0.049906,6840.0,30817.0,254.0,273.0,53.0,894.0,126.0,57.0,21.0,48.0,261545.0,136.0,0.9714285714285714,0.5564646829965518
600999,招商证券,资本市场服务,J67,2014-16,18/04/2014,-0.038565,6943.0,29587.0,,,,,90.0,30.0,26.0,34.0,150061.0,138.0,0.2466666666666667,
600999,招商证券,资本市场服务,J67,2014-17,25/04/2014,-0.030784,5663.0,26776.0,,,,,61.0,23.0,19.0,19.0,143374.0,156.0,0.29016393442622956,
600999,招商证券,资本市场服务,J67,2014-18,30/04/2014,-0.001925,,,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2014-19,09/05/2014,0.034716,5767.0,27269.0,,,,,68.0,33.0,12.0,23.0,135274.0,130.0,1.0279411764705884,
600999,招商证券,资本市场服务,J67,2014-20,16/05/2014,-0.025163,6627.0,28715.0,,,,,97.0,41.0,22.0,34.0,145732.0,181.0,0.692783505154639,
600999,招商证券,资本市场服务,J67,2014-21,23/05/2014,-0.012428,5411.0,24801.0,,,,,54.0,29.0,10.0,15.0,92287.0,83.0,1.1388888888888888,
600999,招商证券,资本市场服务,J67,2014-22,30/05/2014,0.003872,4857.0,24900.0,8.0,30.0,0.0,68.0,67.0,28.0,11.0,28.0,158493.0,125.0,0.8865671641791045,0.17819684147368423
600999,招商证券,资本市场服务,J67,2014-23,06/06/2014,-0.027001,3991.0,20680.0,,,,,66.0,20.0,22.0,24.0,97337.0,106.0,-0.20000000000000004,
600999,招商证券,资本市场服务,J67,2014-24,13/06/2014,0.015857,4697.0,24503.0,,,,,69.0,27.0,19.0,23.0,150062.0,172.0,0.4478260869565218,
600999,招商证券,资本市场服务,J67,2014-25,20/06/2014,-0.029268,4424.0,26573.0,,,,,65.0,24.0,14.0,27.0,154823.0,147.0,0.586153846153846,
600999,招商证券,资本市场服务,J67,2014-26,27/06/2014,0.007035,3969.0,24725.0,,,,,91.0,36.0,36.0,19.0,160450.0,109.0,0.02087912087912094,
600999,招商证券,资本市场服务,J67,2014-27,04/07/2014,0.006986,4303.0,25919.0,,,,,62.0,30.0,13.0,19.0,123840.0,118.0,0.9145161290322581,
600999,招商证券,资本市场服务,J67,2014-28,11/07/2014,-0.006938,4232.0,25028.0,,,,,71.0,31.0,11.0,29.0,183089.0,442.0,0.967605633802817,
600999,招商证券,资本市场服务,J67,2014-29,18/07/2014,0.00499,4505.0,25362.0,,,,,108.0,46.0,25.0,37.0,260104.0,409.0,0.686111111111111,
600999,招商证券,资本市场服务,J67,2014-30,25/07/2014,0.053625,5652.0,27134.0,,,,,125.0,49.0,39.0,37.0,165860.0,257.0,0.3288,
600999,招商证券,资本市场服务,J67,2014-31,01/08/2014,0.019793,7138.0,34573.0,,,,,119.0,40.0,28.0,51.0,207313.0,305.0,0.43109243697479,
600999,招商证券,资本市场服务,J67,2014-32,08/08/2014,0.015712,6188.0,32425.0,,,,,114.0,47.0,28.0,39.0,216322.0,274.0,0.6026315789473683,
600999,招商证券,资本市场服务,J67,2014-33,15/08/2014,0.021838,5400.0,32214.0,,,,,114.0,45.0,24.0,45.0,218216.0,259.0,0.6710526315789473,
600999,招商证券,资本市场服务,J67,2014-34,22/08/2014,-0.016919,5382.0,32081.0,214.0,283.0,36.0,826.0,139.0,59.0,24.0,56.0,418435.0,353.0,0.8762589928057555,0.5097843004840527
600999,招商证券,资本市场服务,J67,2014-35,29/08/2014,-0.02808,4406.0,28505.0,,,,,130.0,46.0,34.0,50.0,181545.0,258.0,0.3923076923076923,
600999,招商证券,资本市场服务,J67,2014-36,05/09/2014,0.04753,4914.0,32174.0,,,,,183.0,77.0,40.0,66.0,358492.0,377.0,0.7147540983606558,
600999,招商证券,资本市场服务,J67,2014-37,12/09/2014,-0.008897,4386.0,30885.0,,,,,117.0,48.0,22.0,47.0,208296.0,288.0,0.7871794871794872,
600999,招商证券,资本市场服务,J67,2014-38,19/09/2014,-0.006284,4965.0,35987.0,,,,,182.0,63.0,35.0,84.0,379281.0,573.0,0.6,
600999,招商证券,资本市场服务,J67,2014-39,26/09/2014,0.038844,6174.0,36847.0,,,,,167.0,65.0,26.0,76.0,425580.0,357.0,0.837125748502994,
600999,招商证券,资本市场服务,J67,2014-40,30/09/2014,0.011304,,,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2014-41,10/10/2014,-0.004299,4278.0,29332.0,,,,,75.0,32.0,14.0,29.0,148175.0,211.0,0.8360000000000001,
